user_id,현재_구독_상태,구독_시작일,구독_종료일,구독_상태,구독_타입,구독_일수,총_구독_일수,구독_횟수,총_구독_횟수,해지_신청일,해지까지_일수
509678,1,2024-08-14 08:40:49,2025-08-14 23:59:59,해지,Y,365,365,1,1,,
509799,0,2024-08-14 16:20:05,2024-09-14 23:59:59,연장,M,31,122,1,4,,
509799,0,2024-09-14 16:20:03,2024-10-14 23:59:59,연장,M,30,122,2,4,,
509799,0,2024-10-14 16:20:03,2024-11-14 23:59:59,연장,M,31,122,3,4,,
509799,0,2024-11-14 16:20:03,2024-12-14 23:59:59,해지,M,30,122,4,4,,
509811,1,2025-03-17 11:46:11,2026-03-17 23:59:59,해지,Y,365,365,1,1,,
509824,0,2024-08-21 11:20:46,2024-09-21 23:59:59,해지,M,31,59,1,2,2024-08-21 11:21:30,0.0
509824,0,2025-02-11 21:13:06,2025-03-11 23:59:59,해지,M,28,59,2,2,2025-02-12 14:36:40,0.0
509931,0,2024-09-09 14:10:34,2024-10-09 23:59:59,해지,M,30,30,1,1,,
510020,0,2024-08-19 15:23:02,2024-09-19 23:59:59,연장,M,31,153,1,5,,
510020,0,2024-09-19 15:23:03,2024-10-19 23:59:59,연장,M,30,153,2,5,,
510020,0,2024-10-19 15:23:03,2024-11-19 23:59:59,연장,M,31,153,3,5,,
510020,0,2024-11-19 15:23:03,2024-12-19 23:59:59,연장,M,30,153,4,5,,
510020,0,2024-12-19 15:23:03,2025-01-19 23:59:59,해지,M,31,153,5,5,2025-01-02 16:29:10,14.0
510038,0,2024-08-19 15:30:39,2024-09-19 23:59:59,연장,M,31,61,1,2,,
510038,0,2024-09-19 15:30:04,2024-10-19 23:59:59,해지,M,30,61,2,2,2024-09-26 13:13:37,6.0
510064,0,2024-08-19 19:23:48,2024-09-19 23:59:59,연장,M,31,122,1,4,,
510064,0,2024-09-19 19:23:03,2024-10-19 23:59:59,연장,M,30,122,2,4,,
510064,0,2024-10-19 19:23:03,2024-11-19 23:59:59,연장,M,31,122,3,4,,
510064,0,2024-11-19 19:23:03,2024-12-19 23:59:59,해지,M,30,122,4,4,2024-12-05 18:54:42,15.0
510068,0,2024-08-19 20:23:15,2024-09-19 23:59:59,해지,M,31,31,1,1,2024-09-18 13:54:23,29.0
510092,0,2024-08-20 09:25:33,2024-09-20 23:59:59,해지,M,31,31,1,1,2024-09-19 12:37:20,30.0
510123,0,2024-12-26 10:05:41,2025-01-26 23:59:59,해지,M,31,120,1,4,,
510123,0,2025-02-26 15:23:37,2025-03-26 23:59:59,연장,M,28,120,2,4,,
510123,0,2025-03-26 15:23:04,2025-04-26 23:59:59,연장,M,31,120,3,4,,
510123,0,2025-04-26 15:23:03,2025-05-26 23:59:59,해지,M,30,120,4,4,2025-04-30 00:54:52,3.0
510148,0,2024-09-11 10:28:09,2024-10-11 23:59:59,연장,M,30,61,1,2,,
510148,0,2024-10-11 10:28:03,2024-11-11 23:59:59,해지,M,31,61,2,2,2024-11-11 08:50:37,30.0
510154,1,2024-08-25 20:18:31,2025-08-25 23:59:59,해지,Y,365,365,1,1,,
510164,0,2024-10-02 17:09:09,2024-11-02 23:59:59,해지,M,31,31,1,1,2024-10-02 17:38:31,0.0
510184,1,2024-08-21 10:38:29,2025-08-21 23:59:59,해지,Y,365,365,1,1,,
510185,1,2024-08-21 10:38:29,2025-08-21 23:59:59,해지,Y,365,365,1,1,,
510186,1,2024-08-21 10:38:29,2025-08-21 23:59:59,해지,Y,365,365,1,1,,
510188,1,2024-08-21 10:38:29,2025-08-21 23:59:59,해지,Y,365,365,1,1,,
510200,0,2024-08-21 12:04:09,2024-09-21 23:59:59,해지,M,31,31,1,1,2024-08-26 12:01:02,4.0
510233,1,2024-09-06 10:36:07,2025-09-06 23:59:59,해지,Y,365,365,1,1,,
510274,0,2024-10-14 09:07:53,2024-11-14 23:59:59,해지,M,31,92,1,3,2024-11-13 15:04:25,30.0
510274,0,2024-11-16 15:57:07,2024-12-16 23:59:59,연장,M,30,92,2,3,,
510274,0,2024-12-16 15:57:05,2025-01-16 23:59:59,해지,M,31,92,3,3,2025-01-16 12:59:40,30.0
510287,1,2025-06-03 04:06:06,2025-07-03 23:59:59,해지,M,30,30,1,1,,
510314,1,2024-09-17 18:41:42,2025-09-17 23:59:59,해지,Y,365,365,1,1,,
510347,0,2024-09-07 16:20:59,2024-10-07 23:59:59,해지,M,30,30,1,1,,
510359,1,2024-09-02 21:57:40,2025-09-02 23:59:59,해지,Y,365,365,1,1,,
510371,1,2024-08-25 14:49:20,2026-05-22 23:59:59,해지,Y,635,635,1,1,2024-08-25 18:42:22,0.0
510391,1,2024-12-25 21:12:00,2025-12-25 23:59:59,해지,Y,365,365,1,1,,
510419,0,2024-10-07 15:20:03,2024-11-08 23:59:59,해지,M,32,32,1,1,,
510420,1,2024-09-03 17:57:17,2025-09-03 23:59:59,해지,Y,365,365,1,1,2024-10-23 18:57:27,50.0
510431,0,2025-02-03 13:22:04,2025-03-03 23:59:59,연장,M,28,150,1,5,,
510431,0,2025-03-03 13:22:03,2025-04-03 23:59:59,연장,M,31,150,2,5,,
510431,0,2025-04-03 13:22:03,2025-05-03 23:59:59,연장,M,30,150,3,5,,
510431,0,2025-05-03 13:22:03,2025-06-03 23:59:59,해지,M,31,150,4,5,,
510431,1,2025-06-05 10:13:27,2025-07-05 23:59:59,해지,M,30,150,5,5,,
510439,0,2024-08-27 11:28:41,2024-09-27 23:59:59,해지,M,31,396,1,2,2024-09-13 11:19:01,16.0
510439,1,2025-03-24 09:49:32,2026-03-24 23:59:59,해지,Y,365,396,2,2,,
510460,0,2024-09-04 21:03:15,2024-10-04 23:59:59,해지,M,30,30,1,1,2024-10-03 21:39:57,29.0
510513,1,2024-08-30 17:55:30,2025-08-30 23:59:59,해지,Y,365,365,1,1,,
510527,1,2024-08-26 20:23:13,2025-08-26 23:59:59,해지,Y,365,365,1,1,,
510535,0,2025-01-25 14:40:48,2025-02-25 23:59:59,연장,M,31,90,1,3,,
510535,0,2025-02-25 14:40:03,2025-03-25 23:59:59,연장,M,28,90,2,3,,
510535,0,2025-03-25 14:40:04,2025-04-25 23:59:59,해지,M,31,90,3,3,2025-04-25 00:47:41,30.0
510538,0,2024-08-27 01:14:21,2024-09-27 23:59:59,해지,M,31,31,1,1,2024-08-27 01:15:01,0.0
510563,0,2024-09-18 17:08:04,2024-10-18 23:59:59,해지,M,30,30,1,1,,
510611,0,2024-08-31 19:23:11,2024-09-30 23:59:59,해지,M,30,30,1,1,2024-09-15 01:34:06,14.0
510658,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
510689,1,2024-08-30 17:46:34,2025-08-30 23:59:59,해지,Y,365,365,1,1,,
510709,0,2024-08-29 13:16:05,2024-09-29 23:59:59,해지,M,31,31,1,1,2024-08-29 13:17:24,0.0
510749,0,2024-08-30 00:10:04,2024-09-30 23:59:59,해지,M,31,91,1,3,,
510749,0,2024-10-31 11:51:11,2024-11-30 23:59:59,연장,M,30,91,2,3,,
510749,0,2024-11-30 11:51:04,2024-12-30 23:59:59,해지,M,30,91,3,3,2024-12-21 14:03:25,21.0
510761,0,2024-08-29 19:01:13,2024-09-29 23:59:59,해지,M,31,31,1,1,2024-09-26 08:30:02,27.0
510767,1,2024-10-04 22:52:06,2025-10-04 23:59:59,해지,Y,365,365,1,1,,
510831,1,2025-01-14 17:00:30,2026-01-14 23:59:59,해지,Y,365,365,1,1,,
510841,1,2024-09-11 09:16:39,2025-09-11 23:59:59,해지,Y,365,365,1,1,,
510846,0,2025-01-11 11:43:50,2025-02-11 23:59:59,해지,M,31,31,1,1,2025-02-03 13:22:50,23.0
510867,0,2024-09-02 13:21:11,2024-10-02 23:59:59,연장,M,30,61,1,2,,
510867,0,2024-10-02 13:21:03,2024-11-02 23:59:59,해지,M,31,61,2,2,,
510904,0,2024-10-21 19:20:03,2024-11-08 23:59:59,해지,M,18,18,1,1,,
510927,0,2024-09-26 09:07:54,2024-10-26 23:59:59,해지,M,30,91,1,3,,
510927,0,2024-11-12 17:06:37,2024-12-12 23:59:59,연장,M,30,91,2,3,,
510927,0,2024-12-12 17:06:03,2025-01-12 23:59:59,해지,M,31,91,3,3,2024-12-13 15:40:23,0.0
510936,0,2024-09-06 13:50:42,2024-10-06 23:59:59,연장,M,30,61,1,2,,
510936,0,2024-10-06 13:50:03,2024-11-06 23:59:59,해지,M,31,61,2,2,2024-11-03 09:05:29,27.0
510955,0,2024-09-30 10:03:54,2024-10-30 23:59:59,해지,M,30,30,1,1,,
510962,1,2024-09-02 13:47:17,2025-09-02 23:59:59,해지,Y,365,365,1,1,,
511009,0,2024-09-02 20:14:16,2024-10-02 23:59:59,연장,M,30,61,1,2,,
511009,0,2024-10-02 20:14:03,2024-11-02 23:59:59,해지,M,31,61,2,2,2024-10-27 22:30:12,25.0
511018,0,2024-09-08 19:11:17,2024-10-08 23:59:59,연장,M,30,457,1,4,,
511018,0,2024-10-08 19:11:03,2024-11-08 23:59:59,해지,M,31,457,2,4,2024-11-04 03:49:27,26.0
511018,0,2025-03-19 12:19:52,2025-04-19 23:59:59,해지,M,31,457,3,4,2025-04-14 13:10:01,26.0
511018,1,2025-05-20 15:34:49,2026-05-20 23:59:59,해지,Y,365,457,4,4,,
511019,0,2024-10-20 16:08:09,2024-11-20 23:59:59,연장,M,31,150,1,5,,
511019,0,2024-11-20 16:08:03,2024-12-20 23:59:59,해지,M,30,150,2,5,2024-11-21 22:31:39,1.0
511019,0,2025-02-25 23:41:10,2025-03-25 23:59:59,연장,M,28,150,3,5,,
511019,0,2025-03-25 23:41:03,2025-04-25 23:59:59,연장,M,31,150,4,5,,
511019,0,2025-04-25 23:41:03,2025-05-25 23:59:59,해지,M,30,150,5,5,2025-05-22 17:01:04,26.0
511036,0,2024-09-03 21:21:08,2024-10-03 23:59:59,해지,M,30,30,1,1,2024-10-02 05:12:13,28.0
511069,1,2024-09-03 15:55:23,2025-09-03 23:59:59,해지,Y,365,365,1,1,,
511202,0,2024-10-10 13:20:26,2024-11-10 23:59:59,해지,M,31,31,1,1,,
511216,0,2024-09-13 14:52:13,2024-10-13 23:59:59,연장,M,30,61,1,2,,
511216,0,2024-10-13 14:52:02,2024-11-13 23:59:59,해지,M,31,61,2,2,2024-10-28 17:24:49,15.0
511271,1,2024-09-05 13:31:04,2025-09-05 23:59:59,해지,Y,365,365,1,1,,
511332,0,2024-09-06 00:30:33,2024-10-06 23:59:59,해지,M,30,30,1,1,2024-10-05 21:41:40,29.0
511337,0,2024-09-06 01:04:05,2024-10-06 23:59:59,해지,M,30,30,1,1,,
511341,0,2024-09-06 01:18:08,2024-10-06 23:59:59,연장,M,30,303,1,10,,
511341,0,2024-10-06 01:18:03,2024-11-06 23:59:59,연장,M,31,303,2,10,,
511341,0,2024-11-06 01:18:04,2024-12-06 23:59:59,연장,M,30,303,3,10,,
511341,0,2024-12-06 01:18:04,2025-01-06 23:59:59,연장,M,31,303,4,10,,
511341,0,2025-01-06 01:18:03,2025-02-06 23:59:59,연장,M,31,303,5,10,,
511341,0,2025-02-06 01:18:03,2025-03-06 23:59:59,연장,M,28,303,6,10,,
511341,0,2025-03-06 01:18:03,2025-04-06 23:59:59,연장,M,31,303,7,10,,
511341,0,2025-04-06 01:18:04,2025-05-06 23:59:59,연장,M,30,303,8,10,,
511341,0,2025-05-06 01:18:04,2025-06-06 23:59:59,연장,M,31,303,9,10,,
511341,1,2025-06-06 01:18:03,2025-07-06 23:59:59,해지,M,30,303,10,10,,
511365,0,2024-09-06 14:30:04,2024-10-06 23:59:59,연장,M,30,91,1,3,,
511365,0,2024-10-06 14:30:04,2024-11-06 23:59:59,연장,M,31,91,2,3,,
511365,0,2024-11-06 14:30:04,2024-12-06 23:59:59,해지,M,30,91,3,3,2024-12-05 10:25:17,28.0
511380,0,2024-09-06 16:49:42,2024-10-06 23:59:59,해지,M,30,30,1,1,,
511399,1,2024-09-07 16:33:11,2025-09-07 23:59:59,해지,Y,365,365,1,1,,
511429,1,2024-09-07 21:28:56,2025-09-07 23:59:59,해지,Y,365,365,1,1,,
511432,0,2024-12-29 13:23:27,2025-01-29 23:59:59,해지,M,31,31,1,1,2025-01-27 23:25:39,29.0
511442,1,2024-09-09 21:14:39,2025-09-09 23:59:59,해지,Y,365,365,1,1,,
511459,0,2024-09-12 17:26:54,2024-10-12 23:59:59,해지,M,30,395,1,2,,
511459,1,2024-12-02 20:50:19,2025-12-02 23:59:59,해지,Y,365,395,2,2,,
511465,0,2024-09-09 15:18:52,2024-10-09 23:59:59,해지,M,30,30,1,1,2024-10-08 09:14:56,28.0
511480,1,2024-09-10 20:55:49,2025-09-10 23:59:59,해지,Y,365,365,1,1,,
511512,1,2025-04-11 16:46:05,2026-04-11 23:59:59,해지,Y,365,365,1,1,,
511538,0,2024-09-12 19:55:25,2024-10-12 23:59:59,해지,M,30,30,1,1,2024-10-06 13:00:11,23.0
511542,0,2024-09-10 01:21:30,2024-10-10 23:59:59,해지,M,30,30,1,1,2024-10-03 23:11:53,23.0
511574,0,2024-10-04 13:12:14,2024-11-04 23:59:59,해지,M,31,61,1,2,,
511574,0,2024-11-25 17:15:19,2024-12-25 23:59:59,해지,M,30,61,2,2,,
511577,1,2025-01-02 14:50:55,2026-01-02 23:59:59,해지,Y,365,365,1,1,2025-01-30 22:23:39,28.0
511595,0,2025-02-05 13:16:54,2025-03-05 23:59:59,연장,M,28,59,1,2,,
511595,0,2025-03-05 13:16:03,2025-04-05 23:59:59,해지,M,31,59,2,2,2025-03-05 13:31:41,0.0
511623,0,2024-12-02 14:21:52,2025-01-02 23:59:59,연장,M,31,62,1,2,,
511623,0,2025-01-02 14:21:03,2025-02-02 23:59:59,해지,M,31,62,2,2,2025-01-13 16:21:30,11.0
511638,0,2024-09-20 13:25:14,2024-10-20 23:59:59,해지,M,30,30,1,1,,
511644,1,2024-12-20 04:20:14,2025-12-20 23:59:59,해지,Y,365,365,1,1,,
511661,0,2024-09-11 14:09:12,2024-10-11 23:59:59,해지,M,30,30,1,1,,
511679,0,2024-09-13 17:33:48,2024-10-13 23:59:59,해지,M,30,30,1,1,,
511686,0,2025-03-06 22:46:05,2025-04-06 23:59:59,해지,M,31,31,1,1,,
511730,0,2024-09-17 22:17:32,2024-10-17 23:59:59,연장,M,30,61,1,2,,
511730,0,2024-10-17 22:17:03,2024-11-17 23:59:59,해지,M,31,61,2,2,2024-11-16 16:22:08,29.0
511741,1,2025-05-20 15:34:49,2025-06-20 23:59:59,해지,M,31,31,1,1,,
511765,0,2024-09-20 17:30:24,2024-10-20 23:59:59,연장,M,30,120,1,4,,
511765,0,2024-10-20 17:30:05,2024-11-20 23:59:59,해지,M,31,120,2,4,2024-11-13 17:15:29,23.0
511765,0,2025-02-26 09:23:02,2025-03-26 23:59:59,연장,M,28,120,3,4,,
511765,0,2025-03-26 09:23:04,2025-04-26 23:59:59,해지,M,31,120,4,4,2025-03-26 09:27:27,0.0
511773,1,2024-09-12 18:16:08,2025-09-12 23:59:59,해지,Y,365,365,1,1,,
511832,0,2024-09-25 15:17:26,2024-10-25 23:59:59,해지,M,30,30,1,1,2024-10-13 19:51:58,18.0
511865,0,2024-09-15 00:44:30,2024-10-15 23:59:59,연장,M,30,91,1,3,,
511865,0,2024-10-15 00:44:03,2024-11-15 23:59:59,연장,M,31,91,2,3,,
511865,0,2024-11-15 00:44:03,2024-12-15 23:59:59,해지,M,30,91,3,3,2024-12-08 13:55:11,23.0
511870,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
511879,0,2025-02-28 19:10:38,2025-03-28 23:59:59,연장,M,28,59,1,2,,
511879,0,2025-03-28 19:10:04,2025-04-28 23:59:59,해지,M,31,59,2,2,2025-03-28 19:15:25,0.0
511894,0,2024-09-16 17:56:17,2024-10-16 23:59:59,연장,M,30,61,1,2,,
511894,0,2024-10-16 17:56:03,2024-11-16 23:59:59,해지,M,31,61,2,2,2024-11-07 00:56:28,21.0
511911,0,2024-09-19 15:51:29,2024-10-19 23:59:59,해지,M,30,30,1,1,,
511913,0,2025-04-11 10:39:33,2025-05-11 23:59:59,해지,M,30,30,1,1,2025-04-23 16:37:51,12.0
511954,0,2024-09-24 12:02:09,2024-10-24 23:59:59,해지,M,30,30,1,1,2024-10-24 13:18:43,30.0
512032,1,2024-09-20 22:29:47,2025-09-20 23:59:59,해지,Y,365,365,1,1,,
512070,0,2024-09-20 13:24:14,2024-10-20 23:59:59,해지,M,30,60,1,2,2024-10-18 17:50:00,28.0
512070,0,2025-04-21 16:50:22,2025-05-21 23:59:59,해지,M,30,60,2,2,2025-05-20 11:51:44,28.0
512144,1,2024-09-22 18:59:42,2025-09-22 23:59:59,해지,Y,365,365,1,1,,
512150,1,2024-09-24 21:52:15,2025-09-24 23:59:59,해지,Y,365,365,1,1,,
512151,0,2024-09-21 20:21:38,2024-10-21 23:59:59,해지,M,30,30,1,1,2024-09-21 20:53:32,0.0
512167,0,2024-09-22 11:00:46,2024-10-22 23:59:59,연장,M,30,61,1,2,,
512167,0,2024-10-22 11:00:04,2024-11-22 23:59:59,해지,M,31,61,2,2,2024-11-20 17:19:04,29.0
512199,0,2024-09-24 15:06:42,2024-10-24 23:59:59,연장,M,30,91,1,3,,
512199,0,2024-10-24 15:06:03,2024-11-24 23:59:59,연장,M,31,91,2,3,,
512199,0,2024-11-24 15:06:03,2024-12-24 23:59:59,해지,M,30,91,3,3,2024-12-10 08:23:53,15.0
512216,0,2024-09-23 11:16:25,2024-10-23 23:59:59,해지,M,30,30,1,1,2024-10-07 12:20:39,14.0
512265,1,2025-05-20 15:34:49,2026-05-20 23:59:59,해지,Y,365,365,1,1,,
512301,0,2025-02-12 14:59:48,2025-03-12 23:59:59,연장,M,28,59,1,2,2025-02-12 15:00:19,0.0
512301,0,2025-03-13 14:07:55,2025-04-13 23:59:59,해지,M,31,59,2,2,2025-03-13 14:08:16,0.0
512302,0,2024-09-24 17:04:25,2024-10-24 23:59:59,해지,M,30,30,1,1,,
512316,0,2024-09-30 20:37:32,2024-10-30 23:59:59,해지,M,30,30,1,1,,
512322,1,2025-02-17 15:29:06,2026-02-17 23:59:59,해지,Y,365,365,1,1,,
512324,0,2025-01-02 15:38:35,2025-02-02 23:59:59,연장,M,31,90,1,3,,
512324,0,2025-02-02 15:38:03,2025-03-02 23:59:59,연장,M,28,90,2,3,,
512324,0,2025-03-02 15:38:04,2025-04-02 23:59:59,해지,M,31,90,3,3,2025-03-04 01:24:35,1.0
512328,0,2024-10-03 13:41:41,2024-11-03 23:59:59,연장,M,31,92,1,3,,
512328,0,2024-11-03 13:41:03,2024-12-03 23:59:59,해지,M,30,92,2,3,2024-11-24 13:15:48,20.0
512328,0,2024-12-11 15:19:36,2025-01-11 23:59:59,해지,M,31,92,3,3,,
512333,1,2024-10-13 11:15:18,2025-10-13 23:59:59,해지,Y,365,365,1,1,2024-10-13 11:17:41,0.0
512336,0,2024-10-28 10:25:23,2024-11-28 23:59:59,해지,M,31,31,1,1,,
512341,0,2024-09-25 13:59:59,2024-10-25 23:59:59,연장,M,30,92,1,3,,
512341,0,2024-10-25 13:59:04,2024-11-25 23:59:59,해지,M,31,92,2,3,,
512341,1,2025-05-22 18:28:16,2025-06-22 23:59:59,해지,M,31,92,3,3,,
512387,1,2025-01-13 21:38:58,2026-01-13 23:59:59,해지,Y,365,365,1,1,,
512415,1,2024-09-27 17:55:48,2025-09-27 23:59:59,해지,Y,365,365,1,1,,
512511,1,2024-09-27 16:32:59,2025-09-27 23:59:59,해지,Y,365,365,1,1,2024-09-27 17:04:37,0.0
512617,0,2024-10-04 22:00:04,2024-11-08 23:59:59,해지,M,35,35,1,1,,
512618,0,2024-09-29 12:57:18,2024-10-29 23:59:59,해지,M,30,30,1,1,2024-10-23 13:27:26,24.0
512622,0,2024-12-04 20:22:14,2025-01-04 23:59:59,해지,M,31,31,1,1,2024-12-09 22:38:21,5.0
512661,0,2024-09-30 15:14:11,2024-10-30 23:59:59,해지,M,30,30,1,1,,
512768,0,2024-09-30 13:53:04,2024-10-30 23:59:59,연장,M,30,61,1,2,,
512768,0,2024-10-30 13:53:03,2024-11-30 23:59:59,해지,M,31,61,2,2,2024-11-16 07:28:54,16.0
512875,0,2024-10-01 14:23:07,2024-11-01 23:59:59,해지,M,31,31,1,1,2024-10-01 14:23:43,0.0
512935,0,2024-10-03 09:57:08,2024-11-03 23:59:59,해지,M,31,31,1,1,2024-10-28 00:04:53,24.0
512964,0,2024-10-02 10:48:56,2024-11-08 23:59:59,해지,M,37,37,1,1,,
513003,0,2024-10-02 14:40:54,2024-11-08 23:59:59,해지,M,37,37,1,1,,
513004,0,2024-10-07 16:00:04,2024-11-08 23:59:59,해지,M,32,32,1,1,,
513060,0,2024-10-02 19:30:03,2024-11-08 23:59:59,해지,M,37,37,1,1,,
513062,0,2024-12-25 18:37:32,2025-01-25 23:59:59,연장,M,31,151,1,5,,
513062,0,2025-01-25 18:37:04,2025-02-25 23:59:59,연장,M,31,151,2,5,,
513062,0,2025-02-25 18:37:03,2025-03-25 23:59:59,연장,M,28,151,3,5,,
513062,0,2025-03-25 18:37:03,2025-04-25 23:59:59,연장,M,31,151,4,5,,
513062,0,2025-04-25 18:37:03,2025-05-25 23:59:59,해지,M,30,151,5,5,2025-04-30 12:40:27,4.0
513063,0,2024-10-02 19:30:03,2024-11-08 23:59:59,해지,M,37,37,1,1,,
513064,0,2024-10-03 17:00:05,2024-11-08 23:59:59,해지,M,36,36,1,1,,
513067,0,2024-10-29 18:50:02,2024-11-08 23:59:59,해지,M,10,10,1,1,,
513068,0,2024-10-03 00:20:04,2024-11-08 23:59:59,해지,M,36,36,1,1,,
513083,0,2024-10-02 22:50:03,2024-11-08 23:59:59,해지,M,37,37,1,1,,
513092,0,2024-10-03 00:40:03,2024-11-08 23:59:59,해지,M,36,36,1,1,,
513121,0,2024-10-03 16:00:04,2024-11-08 23:59:59,해지,M,36,36,1,1,,
513123,0,2024-10-03 16:50:03,2024-11-08 23:59:59,해지,M,36,36,1,1,,
513125,0,2024-10-16 13:51:09,2024-11-16 23:59:59,해지,M,31,31,1,1,2024-10-16 13:51:42,0.0
513135,0,2024-10-03 18:50:03,2024-11-08 23:59:59,해지,M,36,36,1,1,,
513139,0,2024-10-18 16:50:19,2024-11-18 23:59:59,연장,M,31,61,1,2,,
513139,0,2024-11-18 16:50:04,2024-12-18 23:59:59,해지,M,30,61,2,2,2024-12-17 16:22:26,28.0
513144,0,2024-10-03 21:40:04,2024-11-08 23:59:59,해지,M,36,36,1,1,,
513145,0,2024-10-13 00:40:03,2024-11-08 23:59:59,해지,M,26,26,1,1,,
513146,0,2024-10-14 00:50:03,2024-11-08 23:59:59,해지,M,25,25,1,1,,
513218,0,2024-10-04 17:37:54,2024-11-04 23:59:59,연장,M,31,184,1,6,,
513218,0,2024-11-04 17:37:03,2024-12-04 23:59:59,연장,M,30,184,2,6,,
513218,0,2024-12-04 17:37:03,2025-01-04 23:59:59,연장,M,31,184,3,6,,
513218,0,2025-01-04 17:37:04,2025-02-04 23:59:59,해지,M,31,184,4,6,2025-01-23 13:10:40,18.0
513218,0,2025-03-27 16:42:40,2025-04-27 23:59:59,연장,M,31,184,5,6,,
513218,0,2025-04-27 16:42:03,2025-05-27 23:59:59,해지,M,30,184,6,6,2025-05-19 11:32:50,21.0
513252,0,2024-10-05 09:50:59,2024-11-05 23:59:59,연장,M,31,61,1,2,,
513252,0,2024-11-05 09:50:04,2024-12-05 23:59:59,해지,M,30,61,2,2,2024-11-20 09:57:17,15.0
513264,0,2024-10-05 16:15:49,2024-11-05 23:59:59,연장,M,31,61,1,2,,
513264,0,2024-11-05 16:15:04,2024-12-05 23:59:59,해지,M,30,61,2,2,,
513291,0,2024-10-05 23:20:03,2024-11-08 23:59:59,해지,M,34,34,1,1,,
513301,0,2024-10-06 13:23:43,2024-11-06 23:59:59,해지,M,31,31,1,1,2024-10-07 17:11:26,1.0
513347,0,2024-11-21 13:48:37,2025-03-21 23:59:59,해지,M,120,120,1,1,,
513356,1,2024-10-07 10:55:14,2025-10-07 23:59:59,해지,Y,365,365,1,1,2024-10-07 11:01:15,0.0
513361,0,2024-10-07 12:20:03,2024-11-08 23:59:59,해지,M,32,32,1,1,,
513375,0,2024-10-07 14:20:04,2024-11-08 23:59:59,해지,M,32,32,1,1,,
513420,0,2024-10-07 19:40:03,2024-11-08 23:59:59,해지,M,32,32,1,1,,
513470,0,2024-10-08 09:50:03,2024-11-08 23:59:59,해지,M,31,31,1,1,,
513474,0,2024-10-08 10:50:02,2024-11-08 23:59:59,해지,M,31,31,1,1,,
513480,0,2024-10-08 11:20:02,2024-11-08 23:59:59,해지,M,31,31,1,1,,
513559,0,2024-10-10 01:10:02,2024-11-10 23:59:59,연장,M,31,151,1,5,,
513559,0,2024-11-10 01:10:03,2024-12-10 23:59:59,연장,M,30,151,2,5,,
513559,0,2024-12-10 01:10:03,2025-01-10 23:59:59,연장,M,31,151,3,5,,
513559,0,2025-01-10 01:10:03,2025-02-10 23:59:59,연장,M,31,151,4,5,,
513559,0,2025-02-10 01:10:03,2025-03-10 23:59:59,해지,M,28,151,5,5,2025-03-02 10:48:53,20.0
513600,1,2025-04-14 11:27:36,2026-04-14 23:59:59,해지,Y,365,365,1,1,,
513641,0,2024-10-10 02:10:03,2024-11-08 23:59:59,해지,M,29,29,1,1,,
513659,1,2025-01-08 19:47:22,2026-01-08 23:59:59,해지,Y,365,365,1,1,2025-01-08 19:47:49,0.0
513665,0,2024-10-10 14:31:26,2024-11-10 23:59:59,해지,M,31,31,1,1,2024-11-08 11:18:20,28.0
513688,0,2024-10-10 15:40:04,2024-11-08 23:59:59,해지,M,29,29,1,1,,
513694,0,2024-10-10 17:47:57,2024-11-10 23:59:59,해지,M,31,31,1,1,,
513701,1,2024-12-18 17:36:10,2025-12-18 23:59:59,해지,Y,365,365,1,1,,
513948,0,2024-10-11 10:16:37,2024-11-11 23:59:59,해지,M,31,31,1,1,,
513970,0,2024-10-11 12:05:24,2024-11-11 23:59:59,해지,M,31,31,1,1,2024-10-14 20:52:28,3.0
514015,1,2024-11-04 12:53:19,2025-11-04 23:59:59,해지,Y,365,365,1,1,,
514038,0,2024-10-11 19:40:02,2024-11-08 23:59:59,해지,M,28,28,1,1,,
514043,0,2024-10-11 20:18:01,2024-11-11 23:59:59,연장,M,31,92,1,3,,
514043,0,2024-11-11 20:18:03,2024-12-11 23:59:59,연장,M,30,92,2,3,,
514043,0,2024-12-11 20:18:03,2025-01-11 23:59:59,해지,M,31,92,3,3,2024-12-18 20:07:20,6.0
514067,0,2024-10-12 04:47:09,2024-11-12 23:59:59,연장,M,31,92,1,3,,
514067,0,2024-11-12 04:47:03,2024-12-12 23:59:59,연장,M,30,92,2,3,,
514067,0,2024-12-12 04:47:03,2025-01-12 23:59:59,해지,M,31,92,3,3,2024-12-12 05:45:31,0.0
514076,0,2024-10-12 13:50:03,2024-11-08 23:59:59,해지,M,27,27,1,1,,
514119,0,2024-10-13 14:40:03,2024-11-08 23:59:59,해지,M,26,26,1,1,,
514120,0,2024-10-13 14:50:03,2024-11-08 23:59:59,해지,M,26,26,1,1,,
514121,0,2024-10-13 15:00:04,2024-11-08 23:59:59,해지,M,26,26,1,1,,
514195,0,2024-10-14 14:40:03,2024-11-08 23:59:59,해지,M,25,25,1,1,,
514196,0,2024-10-15 14:27:56,2024-11-15 23:59:59,해지,M,31,31,1,1,2024-10-15 14:28:48,0.0
514200,0,2024-10-14 15:00:04,2024-11-08 23:59:59,해지,M,25,25,1,1,,
514229,0,2024-10-14 17:50:03,2024-11-08 23:59:59,해지,M,25,25,1,1,,
